DPPressure,ROPenetration,WOBit,HLoad,WBoPressure,BTBR,WellDepth,FPress
604.6932,33.91778,9767.98,340259.7,6949.129,12679.13,12679.13,6796.282
604.6799,33.9197,9786.457,340241.2,6949.129,12679.13,12679.13,6796.282
604.664,33.92466,9814.176,340213.5,6949.128,12679.13,12679.13,6796.282
604.6478,33.92167,9712.551,340315.2,6949.13,12679.14,12679.14,6796.284
604.6358,33.91556,9733.337,340294.4,6949.129,12679.14,12679.14,6796.284
604.6194,33.91325,9761.048,340266.7,6949.129,12679.14,12679.14,6796.284
604.6071,33.9146,9781.831,340245.9,6949.129,12679.14,12679.14,6796.284
604.591,33.91929,9809.546,340218.2,6949.128,12679.14,12679.14,6796.284
604.5757,33.91648,9712.552,340315.2,6949.13,12679.14,12679.14,6796.286
604.5646,33.91068,9733.334,340294.4,6949.13,12679.14,12679.14,6796.286
604.5532,33.90854,9751.806,340276.0,6949.129,12679.14,12679.14,6796.286
604.5391,33.90966,9779.513,340248.3,6949.129,12679.14,12679.14,6796.286
604.528,33.9128,9800.295,340227.5,6949.129,12679.14,12679.14,6796.286
604.5136,33.91931,9698.696,340199.8,6949.128,12679.15,12679.15,6796.289
604.5,33.90856,9726.407,340301.4,6949.13,12679.15,12679.15,6796.289
604.4896,33.90526,9747.186,340280.6,6949.13,12679.15,12679.15,6796.289
604.4791,33.90514,9767.964,340259.8,6949.13,12679.15,12679.15,6796.289
604.4651,33.9084,9795.67,340232.1,6949.129,12679.15,12679.15,6796.289
604.455,33.91278,9816.451,340211.4,6949.129,12679.15,12679.15,6796.289
604.4454,33.90847,9710.245,340315.3,6949.131,12679.15,12679.15,6796.291
604.4337,33.90141,9737.948,340289.9,6949.13,12679.15,12679.15,6796.291
604.4207,33.90052,9765.647,340262.2,6949.13,12679.15,12679.15,6796.291
604.4076,33.90366,9793.35,340234.5,6949.13,12679.15,12679.15,6796.291
604.3952,33.90967,9821.056,340206.8,6949.129,12679.15,12679.15,6796.291
604.3864,33.90528,9712.556,340315.3,6949.131,12679.16,12679.16,6796.293
604.3749,33.89831,9740.256,340287.6,6949.131,12679.16,12679.16,6796.293
604.3659,33.89731,9761.029,340266.8,6949.131,12679.16,12679.16,6796.293
604.3569,33.89882,9781.803,340246.1,6949.131,12679.16,12679.16,6796.293
604.3452,33.90363,9807.195,340220.7,6949.13,12679.16,12679.16,6796.293
604.3377,33.90871,9698.704,340199.9,6949.13,12679.17,12679.17,6796.295
604.3274,33.89801,9726.407,340301.5,6949.132,12679.17,12679.17,6796.295
604.3166,33.8945,9754.103,340273.8,6949.132,12679.17,12679.17,6796.295
604.3083,33.89532,9774.874,340253.0,6949.132,12679.17,12679.17,6796.295
604.2974,33.89956,9802.572,340225.3,6949.131,12679.17,12679.17,6796.295
604.2896,33.90454,9698.706,340204.5,6949.131,12679.17,12679.17,6796.298
604.2798,33.89438,9726.405,340301.5,6949.133,12679.17,12679.17,6796.298
604.2723,33.89141,9747.176,340280.7,6949.133,12679.17,12679.17,6796.298
604.262,33.89198,9772.561,340255.3,6949.133,12679.17,12679.17,6796.298
604.255,33.89465,9793.331,340234.6,6949.133,12679.17,12679.17,6796.298
604.2454,33.90073,9821.03,340206.9,6949.132,12679.17,12679.17,6796.298
604.2365,33.89402,9719.483,340308.4,6949.134,12679.17,12679.17,6796.3
604.2297,33.88962,9740.252,340287.7,6949.134,12679.17,12679.17,6796.3
604.2203,33.88905,9767.942,340260.0,6949.134,12679.17,12679.17,6796.3
604.2109,33.89256,9795.635,340232.3,6949.134,12679.17,12679.17,6796.3
604.202,33.89896,9698.711,340204.6,6949.133,12679.18,12679.18,6796.302
604.1957,33.89071,9719.482,340308.4,6949.135,12679.18,12679.18,6796.302
604.1877,33.88578,9744.864,340283.1,6949.135,12679.18,12679.18,6796.302
604.1791,33.88627,9772.553,340255.4,6949.135,12679.18,12679.18,6796.302
604.1725,33.88913,9793.32,340234.6,6949.135,12679.18,12679.18,6796.302
604.1642,33.8954,9821.015,340206.9,6949.135,12679.18,12679.18,6796.302
604.1567,33.88884,9719.484,340308.4,6949.137,12679.19,12679.19,6796.305
604.149,33.88391,9747.172,340280.8,6949.137,12679.19,12679.19,6796.305
604.1408,33.88461,9774.858,340253.1,6949.137,12679.19,12679.19,6796.305
604.1328,33.88901,9802.548,340225.4,6949.137,12679.19,12679.19,6796.305
604.1272,33.8941,9696.406,340204.6,6949.136,12679.19,12679.19,6796.307
604.1207,33.88372,9724.098,340303.8,6949.138,12679.19,12679.19,6796.307
604.1134,33.88033,9751.781,340276.2,6949.138,12679.19,12679.19,6796.307
604.1057,33.88192,9779.466,340248.5,6949.138,12679.19,12679.19,6796.307
604.0983,33.88684,9807.153,340220.8,6949.138,12679.19,12679.19,6796.307
604.0932,33.8922,9698.717,340200.0,6949.138,12679.2,12679.2,6796.309
604.0869,33.88179,9726.405,340301.6,6949.14,12679.2,12679.2,6796.309
604.0803,33.87849,9754.088,340273.9,6949.14,12679.2,12679.2,6796.309
604.0732,33.88025,9781.771,340246.2,6949.14,12679.2,12679.2,6796.309
604.067,33.88514,9807.15,340220.8,6949.14,12679.2,12679.2,6796.309
604.0624,33.89019,9698.719,340200.1,6949.139,12679.2,12679.2,6796.312
604.0568,33.87989,9726.406,340301.6,6949.142,12679.2,12679.2,6796.312
604.0507,33.87673,9754.087,340273.9,6949.142,12679.2,12679.2,6796.312
604.0442,33.87861,9781.769,340246.2,6949.142,12679.2,12679.2,6796.312
604.038,33.88388,9809.453,340218.5,6949.142,12679.2,12679.2,6796.312
604.0311,33.87939,9719.485,340308.5,6949.144,12679.21,12679.21,6796.314
604.0269,33.87537,9740.245,340287.7,6949.144,12679.21,12679.21,6796.314
604.0198,33.87551,9772.537,340255.4,6949.144,12679.21,12679.21,6796.314
604.014,33.87981,9800.22,340227.8,6949.144,12679.21,12679.21,6796.314
604.0099,33.88485,9820.984,340207.0,6949.143,12679.21,12679.21,6796.314
604.0051,33.87845,9719.486,340308.5,6949.145,12679.21,12679.21,6796.316
604.0,33.87369,9747.166,340280.8,6949.145,12679.21,12679.21,6796.316
603.9944,33.87457,9774.844,340253.1,6949.146,12679.21,12679.21,6796.316
603.989,33.87914,9802.524,340225.4,6949.145,12679.21,12679.21,6796.316
603.9841,33.88124,9705.646,340322.3,6949.145,12679.22,12679.22,6796.318
603.9799,33.87303,9731.019,340296.9,6949.147,12679.22,12679.22,6796.318
603.9749,33.8713,9758.695,340269.3,6949.147,12679.22,12679.22,6796.318
603.9709,33.87304,9779.453,340248.5,6949.147,12679.22,12679.22,6796.318
603.9659,33.87821,9807.133,340220.8,6949.147,12679.22,12679.22,6796.318
603.9615,33.88054,9705.647,340322.3,6949.146,12679.22,12679.22,6796.321
603.9575,33.8722,9733.326,340294.7,6949.149,12679.22,12679.22,6796.321
603.9529,33.8706,9761.002,340267.0,6949.149,12679.22,12679.22,6796.321
603.9482,33.87352,9788.679,340239.3,6949.149,12679.22,12679.22,6796.321
603.9437,33.87955,9814.053,340211.6,6949.149,12679.22,12679.22,6796.321
603.9402,33.8772,9712.569,340315.4,6949.151,12679.23,12679.23,6796.323
603.9366,33.87063,9740.247,340287.7,6949.151,12679.23,12679.23,6796.323
603.9312,33.87097,9774.841,340253.1,6949.151,12679.23,12679.23,6796.323
603.9269,33.87559,9802.519,340225.4,6949.151,12679.23,12679.23,6796.323
603.9231,33.87775,9705.65,340322.3,6949.15,12679.23,12679.23,6796.325
603.9197,33.86979,9733.327,340294.6,6949.153,12679.23,12679.23,6796.325
603.9146,33.8688,9767.919,340260.0,6949.153,12679.23,12679.23,6796.325
603.9106,33.87246,9793.288,340234.7,6949.153,12679.23,12679.23,6796.325
603.9072,33.87884,9820.969,340207.0,6949.153,12679.23,12679.23,6796.325
603.9041,33.87246,9719.49,340308.5,6949.155,12679.24,12679.24,6796.328
603.9009,33.86775,9747.165,340280.8,6949.156,12679.24,12679.24,6796.328
603.8971,33.8687,9774.838,340253.1,6949.156,12679.24,12679.24,6796.328
603.8933,33.87334,9802.515,340225.4,6949.156,12679.24,12679.24,6796.328
603.8909,33.87863,9698.73,340204.7,6949.155,12679.24,12679.24,6796.33
603.888,33.8686,9726.409,340308.3,6949.158,12679.24,12679.24,6796.33
603.8848,33.86574,9751.774,340276.2,6949.158,12679.24,12679.24,6796.33
603.8813,33.86757,9779.447,340248.5,6949.158,12679.24,12679.24,6796.33
603.8771,33.87452,9814.042,340213.9,6949.158,12679.24,12679.24,6796.33
603.8745,33.87243,9712.573,340315.4,6949.16,12679.25,12679.25,6796.333
603.8719,33.86603,9740.246,340287.7,6949.16,12679.25,12679.25,6796.333
603.8687,33.86585,9767.917,340260.0,6949.16,12679.25,12679.25,6796.333
603.8654,33.86973,9795.591,340232.3,6949.16,12679.25,12679.25,6796.333
603.8625,33.87649,9698.733,340204.7,6949.16,12679.25,12679.25,6796.334
603.8602,33.86659,9724.104,340303.8,6949.163,12679.25,12679.25,6796.334
603.8575,33.86352,9751.773,340276.2,6949.163,12679.25,12679.25,6796.334
603.8535,33.86648,9786.362,340241.6,6949.163,12679.25,12679.25,6796.334
603.85,33.87429,9820.957,340207.0,6949.163,12679.25,12679.25,6796.334
603.8478,33.86804,9719.493,340308.4,6949.165,12679.26,12679.26,6796.337
603.8456,33.86341,9747.163,340280.8,6949.165,12679.26,12679.26,6796.337
603.8427,33.86441,9774.833,340253.1,6949.165,12679.26,12679.26,6796.337
603.8399,33.8691,9800.199,340225.4,6949.165,12679.26,12679.26,6796.337
603.8378,33.8761,9698.736,340200.1,6949.165,12679.26,12679.26,6796.339
603.8361,33.86595,9726.412,340301.5,6949.167,12679.26,12679.26,6796.339
603.8339,33.86296,9754.082,340273.8,6949.167,12679.26,12679.26,6796.339
603.8312,33.86505,9781.752,340246.2,6949.167,12679.26,12679.26,6796.339
603.8287,33.87054,9809.426,340218.5,6949.167,12679.26,12679.26,6796.339
603.8264,33.86633,9719.494,340308.4,6949.169,12679.27,12679.27,6796.342
603.8243,33.862,9747.163,340280.8,6949.169,12679.27,12679.27,6796.342
603.8218,33.86304,9772.526,340255.4,6949.17,12679.27,12679.27,6796.342
603.819,33.86902,9807.116,340220.8,6949.17,12679.27,12679.27,6796.342
603.8172,33.87142,9705.659,340322.3,6949.169,12679.27,12679.27,6796.344
603.8157,33.86321,9733.331,340294.6,6949.172,12679.27,12679.27,6796.344
603.8137,33.86176,9760.999,340266.9,6949.172,12679.27,12679.27,6796.344
603.8113,33.86483,9788.668,340239.3,6949.172,12679.27,12679.27,6796.344
603.8093,33.87101,9816.343,340211.6,6949.172,12679.27,12679.27,6796.344
603.8074,33.86329,9726.413,340301.5,6949.174,12679.28,12679.28,6796.346
603.8057,33.86031,9751.774,340276.1,6949.175,12679.28,12679.28,6796.346
603.8029,33.86333,9786.359,340241.5,6949.175,12679.28,12679.28,6796.346
603.8005,33.87125,9820.951,340206.9,6949.175,12679.28,12679.28,6796.346
603.799,33.86329,9726.414,340301.5,6949.177,12679.28,12679.28,6796.349
603.7973,33.86039,9754.082,340273.8,6949.177,12679.28,12679.28,6796.349
603.7947,33.86362,9788.667,340239.2,6949.177,12679.28,12679.28,6796.349
603.793,33.86982,9816.34,340211.6,6949.177,12679.28,12679.28,6796.349
603.7916,33.86175,9724.107,340303.8,6949.18,12679.29,12679.29,6796.351
603.7899,33.85873,9751.773,340276.1,6949.18,12679.29,12679.29,6796.351
603.7879,33.86066,9779.44,340248.4,6949.18,12679.29,12679.29,6796.351
603.7856,33.86765,9814.028,340213.8,6949.18,12679.29,12679.29,6796.351
603.7845,33.86557,9712.581,340315.3,6949.182,12679.29,12679.29,6796.353
603.7835,33.8592,9740.248,340287.6,6949.182,12679.29,12679.29,6796.353
603.7814,33.8597,9774.83,340253.0,6949.183,12679.29,12679.29,6796.353
603.7797,33.86424,9800.193,340227.7,6949.183,12679.29,12679.29,6796.353
603.7784,33.86815,9705.664,340322.2,6949.182,12679.3,12679.3,6796.355
603.7776,33.85996,9733.333,340294.5,6949.185,12679.3,12679.3,6796.355
603.7762,33.85855,9760.998,340266.8,6949.185,12679.3,12679.3,6796.355
603.7741,33.86299,9795.583,340232.3,6949.185,12679.3,12679.3,6796.355
603.7726,33.86683,9705.665,340322.2,6949.185,12679.3,12679.3,6796.358
603.7715,33.85821,9740.249,340287.6,6949.188,12679.3,12679.3,6796.358
603.7701,33.8581,9765.608,340262.3,6949.188,12679.3,12679.3,6796.358
603.7682,33.86328,9800.192,340227.7,6949.188,12679.3,12679.3,6796.358
603.7671,33.87056,9698.746,340200.0,6949.188,12679.31,12679.31,6796.36
603.7661,33.8584,9740.251,340287.6,6949.19,12679.31,12679.31,6796.36
603.7643,33.85903,9774.832,340253.0,6949.19,12679.31,12679.31,6796.36
603.7629,33.86385,9802.5,340225.3,6949.19,12679.31,12679.31,6796.36
603.7618,33.86356,9712.584,340315.3,6949.192,12679.32,12679.32,6796.362
603.7612,33.85732,9737.944,340289.9,6949.193,12679.32,12679.32,6796.362
603.7594,33.85778,9772.524,340255.3,6949.193,12679.32,12679.32,6796.362
603.7579,33.86244,9800.191,340227.6,6949.193,12679.32,12679.32,6796.362
603.7569,33.8666,9705.668,340322.2,6949.192,12679.32,12679.32,6796.365
603.7562,33.8576,9740.252,340287.6,6949.195,12679.32,12679.32,6796.365
603.7547,33.85822,9774.832,340253.0,6949.196,12679.32,12679.32,6796.365
603.7532,33.86467,9807.111,340218.4,6949.196,12679.32,12679.32,6796.365
603.7526,33.86425,9712.587,340315.2,6949.198,12679.33,12679.33,6796.367
603.7522,33.85791,9740.253,340287.5,6949.198,12679.33,12679.33,6796.367
603.7508,33.85851,9774.834,340253.0,6949.198,12679.33,12679.33,6796.367
603.7496,33.86333,9802.502,340225.3,6949.198,12679.33,12679.33,6796.367
603.7488,33.86306,9712.587,340315.2,6949.201,12679.33,12679.33,6796.369
603.7484,33.85709,9740.253,340287.5,6949.201,12679.33,12679.33,6796.369
603.7473,33.85717,9767.917,340259.9,6949.201,12679.33,12679.33,6796.369
603.7461,33.86093,9793.277,340234.5,6949.201,12679.33,12679.33,6796.369
603.7452,33.86953,9698.752,340199.9,6949.201,12679.34,12679.34,6796.372
603.7451,33.85954,9726.422,340301.3,6949.203,12679.34,12679.34,6796.372
603.7444,33.85666,9754.087,340273.7,6949.204,12679.34,12679.34,6796.372
603.743,33.85995,9788.668,340239.1,6949.204,12679.34,12679.34,6796.372
603.7421,33.86621,9816.338,340211.4,6949.204,12679.34,12679.34,6796.372
603.7418,33.85858,9726.422,340301.3,6949.206,12679.34,12679.34,6796.374
603.7408,33.85585,9758.696,340269.1,6949.206,12679.34,12679.34,6796.374
603.7397,33.8588,9786.36,340241.4,6949.207,12679.34,12679.34,6796.374
603.7386,33.86678,9820.947,340206.8,6949.207,12679.34,12679.34,6796.374
603.7385,33.86069,9719.507,340308.3,6949.208,12679.35,12679.35,6796.376
603.7379,33.85608,9754.087,340273.7,6949.209,12679.35,12679.35,6796.376
603.7369,33.85827,9781.752,340246.0,6949.209,12679.35,12679.35,6796.376
603.736,33.86384,9809.42,340218.3,6949.209,12679.35,12679.35,6796.376
603.7357,33.85955,9717.201,340310.5,6949.211,12679.35,12679.35,6796.378
603.735,33.8548,9751.78,340275.9,6949.211,12679.35,12679.35,6796.378
603.7339,33.85678,9779.443,340248.3,6949.212,12679.35,12679.35,6796.378
603.7327,33.86572,9820.945,340206.8,6949.212,12679.35,12679.35,6796.378
603.7327,33.85772,9726.425,340301.3,6949.214,12679.36,12679.36,6796.381
603.7319,33.85495,9761.003,340266.7,6949.214,12679.36,12679.36,6796.381
603.731,33.85804,9788.667,340239.0,6949.215,12679.36,12679.36,6796.381
603.7303,33.86583,9820.947,340206.8,6949.214,12679.36,12679.36,6796.381
603.7305,33.85781,9726.426,340301.3,6949.217,12679.36,12679.36,6796.383
603.7299,33.85512,9761.004,340266.7,6949.217,12679.36,12679.36,6796.383
603.7288,33.8596,9795.585,340232.1,6949.217,12679.36,12679.36,6796.383
603.7283,33.86654,9691.874,340204.4,6949.217,12679.37,12679.37,6796.385
603.7281,33.85475,9740.257,340287.4,6949.22,12679.37,12679.37,6796.385
603.7274,33.85483,9765.613,340262.1,6949.22,12679.37,12679.37,6796.385
603.7264,33.86003,9800.194,340227.5,6949.22,12679.37,12679.37,6796.385
603.726,33.86415,9705.678,340322.0,6949.219,12679.37,12679.37,6796.388
603.7261,33.85606,9733.343,340294.3,6949.222,12679.37,12679.37,6796.388
603.7254,33.85516,9767.921,340259.8,6949.223,12679.37,12679.37,6796.388
603.7246,33.8592,9795.585,340232.1,6949.223,12679.37,12679.37,6796.388
603.7242,33.86044,9712.595,340315.1,6949.225,12679.38,12679.38,6796.39
603.7241,33.85379,9744.868,340282.8,6949.225,12679.38,12679.38,6796.39
603.7232,33.85481,9772.529,340255.1,6949.226,12679.38,12679.38,6796.39
603.7223,33.86113,9807.111,340220.5,6949.226,12679.38,12679.38,6796.39
603.7223,33.85875,9719.513,340308.1,6949.228,12679.38,12679.38,6796.392
603.722,33.85417,9754.091,340273.6,6949.228,12679.38,12679.38,6796.392
603.7213,33.85639,9781.754,340245.9,6949.229,12679.38,12679.38,6796.392
603.7206,33.8638,9814.032,340211.3,6949.229,12679.38,12679.38,6796.392
603.7208,33.85942,9719.514,340308.1,6949.23,12679.39,12679.39,6796.395
603.7208,33.85489,9747.178,340280.4,6949.231,12679.39,12679.39,6796.395
603.72,33.85693,9781.756,340245.9,6949.231,12679.39,12679.39,6796.395
603.7194,33.86253,9809.423,340218.2,6949.231,12679.39,12679.39,6796.395
603.7195,33.85847,9719.514,340308.1,6949.233,12679.39,12679.39,6796.397
603.7192,33.85415,9754.092,340273.5,6949.234,12679.39,12679.39,6796.397
603.7184,33.85643,9779.449,340245.8,6949.234,12679.39,12679.39,6796.397
603.7179,33.86339,9814.033,340213.6,6949.234,12679.39,12679.39,6796.397
603.7181,33.8591,9719.516,340308.1,6949.236,12679.4,12679.4,6796.399
603.7181,33.8546,9747.179,340280.4,6949.236,12679.4,12679.4,6796.399
603.7173,33.85666,9781.757,340245.8,6949.237,12679.4,12679.4,6796.399
603.7167,33.86405,9816.342,340211.3,6949.237,12679.4,12679.4,6796.399
603.7169,33.85646,9726.432,340301.2,6949.239,12679.4,12679.4,6796.401
603.7165,33.85384,9758.704,340268.9,6949.239,12679.4,12679.4,6796.401
603.7157,33.85804,9793.283,340234.3,6949.24,12679.4,12679.4,6796.401
603.7154,33.86682,9698.765,340199.7,6949.239,12679.41,12679.41,6796.404
603.7158,33.85561,9733.349,340294.2,6949.242,12679.41,12679.41,6796.404
603.7152,33.85472,9767.927,340259.6,6949.242,12679.41,12679.41,6796.404
603.7145,33.86026,9802.508,340225.1,6949.242,12679.41,12679.41,6796.404
603.7144,33.86264,9705.685,340321.9,6949.242,12679.41,12679.41,6796.406
603.7145,33.85373,9737.958,340289.6,6949.245,12679.41,12679.41,6796.406
603.7137,33.85425,9772.535,340255.0,6949.245,12679.41,12679.41,6796.406
603.713,33.86053,9807.116,340220.4,6949.245,12679.41,12679.41,6796.406
603.7131,33.86036,9712.603,340314.9,6949.248,12679.42,12679.42,6796.408
603.7133,33.85361,9747.181,340280.3,6949.248,12679.42,12679.42,6796.408
603.7125,33.85566,9781.759,340245.8,6949.248,12679.42,12679.42,6796.408
603.7121,33.86285,9814.036,340213.5,6949.248,12679.42,12679.42,6796.408
603.7125,33.8585,9719.521,340308.0,6949.25,12679.42,12679.42,6796.411
603.7124,33.85402,9761.014,340266.5,6949.25,12679.42,12679.42,6796.411
603.7117,33.85851,9795.593,340231.9,6949.25,12679.42,12679.42,6796.411
603.7115,33.86241,9704.073,340321.8,6949.25,12679.43,12679.43,6796.413
603.7117,33.85336,9737.27,340290.2,6949.253,12679.43,12679.43,6796.413
603.711,33.85366,9769.54,340258.0,6949.253,12679.43,12679.43,6796.413
603.7103,33.85944,9804.12,340223.4,6949.253,12679.43,12679.43,6796.413
603.7104,33.85912,9712.604,340314.9,6949.256,12679.43,12679.43,6796.416
603.7106,33.85251,9747.182,340280.3,6949.256,12679.43,12679.43,6796.416
603.7098,33.85568,9788.674,340238.8,6949.256,12679.43,12679.43,6796.416
603.7095,33.86385,9698.77,340204.2,6949.256,12679.44,12679.44,6796.417
603.7098,33.85299,9731.046,340294.1,6949.258,12679.44,12679.44,6796.417
603.7094,33.85185,9765.621,340261.8,6949.259,12679.44,12679.44,6796.417
603.7087,33.85717,9800.198,340227.3,6949.259,12679.44,12679.44,6796.417
603.7088,33.85867,9712.605,340314.8,6949.261,12679.44,12679.44,6796.42
603.709,33.852,9747.183,340280.3,6949.261,12679.44,12679.44,6796.42
603.7085,33.85412,9781.759,340245.7,6949.262,12679.44,12679.44,6796.42
603.7081,33.86157,9816.341,340211.1,6949.262,12679.44,12679.44,6796.42
603.7084,33.85366,9724.132,340303.3,6949.264,12679.45,12679.45,6796.422
603.7081,33.85091,9758.706,340268.7,6949.265,12679.45,12679.45,6796.422
603.7073,33.85518,9793.282,340234.2,6949.265,12679.45,12679.45,6796.422
603.7072,33.86392,9698.772,340199.6,6949.265,12679.46,12679.46,6796.424
603.7077,33.85178,9740.269,340287.2,6949.267,12679.46,12679.46,6796.424
603.7072,33.85244,9774.844,340252.6,6949.268,12679.46,12679.46,6796.424
603.7068,33.85867,9807.117,340220.3,6949.268,12679.46,12679.46,6796.424
603.7072,33.85841,9712.608,340314.8,6949.27,12679.46,12679.46,6796.427
603.7074,33.8516,9754.101,340273.3,6949.27,12679.46,12679.46,6796.427
603.7068,33.85502,9788.677,340238.7,6949.27,12679.46,12679.46,6796.427
603.7066,33.86335,9698.774,340204.2,6949.27,12679.47,12679.47,6796.429
603.707,33.85184,9740.271,340287.1,6949.272,12679.47,12679.47,6796.429
603.7065,33.85246,9772.54,340254.8,6949.273,12679.47,12679.47,6796.429
603.7061,33.85713,9800.203,340227.2,6949.273,12679.47,12679.47,6796.429
603.7062,33.86137,9705.694,340321.7,6949.272,12679.47,12679.47,6796.432
603.7067,33.85249,9740.272,340287.1,6949.275,12679.47,12679.47,6796.432
603.7062,33.85323,9774.848,340252.5,6949.276,12679.47,12679.47,6796.432
603.7057,33.86163,9816.346,340211.0,6949.276,12679.47,12679.47,6796.432
603.7062,33.85402,9724.137,340303.2,6949.278,12679.48,12679.48,6796.434
603.7057,33.8517,9765.627,340261.7,6949.279,12679.48,12679.48,6796.434
603.7051,33.85711,9800.204,340227.2,6949.279,12679.48,12679.48,6796.434
